sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Adm-clerical;*
*;*;*;*;*;*;*;Armed-Forces;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Craft-repair;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
